,title,link,authors,source,par_num,paragraph
0,Kinematic Expansive flows,http://arxiv.org/pdf/1404.0599v1,Alfonso Artigue,Arxiv,37,"function on the Cantor set l.Letbe the suspension 
ow of R:l!lunder the time function T. Givenx2[0;1) in the orbit of 0 under Rdenote byx+;x2lthe splitting points ofx. Note that dist( fk(0);fk(0+))!0 ask!1 and that there exists  >0such that if x =2 ffi(0) :i0gandy6=xthen there is k0 such thatdist(fk(x);fk(y))> . IfTn:l!Ris given by Tn(x)(x) =fn(x) for allx2lthen we haveTnj(0)Tnj(0+) =jXk=11=k:By Proposition 4.1 (the arguments in its proof) we conclude that is positivekinematic expansive. Note that dist( t(0);t(0+))!0 ast!1 and thenisnot negative kinematic expansive.6.4.Kinematic bi-expansive 
ows. In this brief section we wish to remark thenon-existence of singularities for a 
ow being simultaneously positive and negativekinematic expansive. Let be a continuous 
ow on a compact metric space Xanddene the inverse 
ow 1as1t=t.Denition 6.14. We say that iskinematic bi-expansive ifand1are positivekinematic expansive.Examples of such 
ows are the periodic annulus (Example 2.4) and the horocycle
ow of a negatively curved surface [11].Proposition 6.15. Ifis a kinematic bi-expansive 
ow on a compact metricspaceXthen every singularity is an isolated point of the space. Therefore, if Xisconnected with more than one point then there are no singularities.Proof. Positive expansiveness implies that singular points are repellers and negativeexpansiveness implies that they are attractors. Then, singularities are isolatedpoints of the space. 28 A. ARTIGUE7.Robust kinematic expansivenessIn this section we study the persistence of expansiveness under perturbations ofthe velocity eld in the C1-topology. On surfaces there are no robust geometricexpansive 
ows because small C1-perturbations gives rise to periodic orbits (see[20]) and this is an obstruction to geometric expansiveness (see [2]). As a corollarywe have that there are"
0,Kinematic Expansive flows,http://arxiv.org/pdf/1404.0599v1,Alfonso Artigue,Arxiv,38,"no robust geometric expansive 
ows on three dimensionalmanifolds with non-empty boundary.On surfaces we will consider robust kinematic expansiveness in the conservativeframework. On manifolds of dimension greater than two we will prove that robustkinematic expansiveness is equivalent with geometric expansiveness.7.1.Positive expansiveness in the annulus. LetAR2be the annulusbounded by two simple closed C1curves as in Figure 12. Denote by X1(A) thevector space of C1vector elds Xdened inAsuch that(1) div(X) = 0 and(2)Xis parallel to @Ain@A.XAFigure 12. A vector eld in the annulus tangent to the boundary.Denition 7.1. We say that X2X1(A) isrobustly positive kinematic expansiveif there is a C1-neighborhood of XinX1(A) such that every vector eld in thisneighborhood gives rise to a positive kinematic expansive 
ow.IfX= (a;b) denoteX?= (b;a).Theorem 7.2. LetX2X1(A)be a non-vanishing vector eld and dene Z=X?=kXk2. If(6) div( Z)6= 0on every point of AthenXis robustly positive kinematic expansive.Proof. Let us rst recall that if div( X) = 0 then there are no wandering pointsand sinceXhas no singularities, we have that every orbit is periodic because noother kind of recurrence is possible in the annulus in our hypothesis. It implies thatthe 
ow is a suspension of the identity in a global cross section. Then, in order toprove kinematic expansiveness it is enough to prove that dierent periodic orbitshave dierent periods.KINEMATIC EXPANSIVE FLOWS 29Let
be a periodic orbit of X. The period of 
, denoted by T(
), can becalculated as follows:T(
) =Z
1kXkd
=Z
Znd
;wherenis the normal vector of 
in the direction of Z. That is, the period of 
isthe 
ow of Zthrough
. Now consider two periodic orbits 
1and
2bounding aregionRas in Figure"
0,Kinematic Expansive flows,http://arxiv.org/pdf/1404.0599v1,Alfonso Artigue,Arxiv,39,"13.1 2RFigure 13. RegionRbounded by two periodic orbits.Applying Green's Theorem we have thatZ
2Znd
 2Z
1Znd
 1=ZZRdiv(Z)dxdy:And thenT(
2)T(
1) =ZZRdiv(Z)dxdy6= 0:Then we have proved that dierent periodic orbits have dierent periods and thenXis kinematic expansive. It only rests to notice that condition (6) cannot be lostby aC1small perturbation of X. Example 7.3.Givenr1>0 andr2> r1consider the annulus AR2given byr21x2+y2r22. Given a smooth non-vanishing function f:R!RdeneXf(x;y) =f(r2)(y;x), wherer2=x2+y2. In this caseZ=1r2f(r2)(x;y)anddiv(Z) =2f0f2:Therefore,Xfis robust kinematic expansive in Aiff06= 0 in [r1;r2].7.2.Robust expansiveness on manifolds. LetXbe aC1vector eld of aclosed manifold Mof dimension n3. Assume that Mis endowed with a smoothstructure and a smooth Riemannian metric. In this section we also assume that Xhas no singularities.Denition 7.4. We say that XisC1-robust kinematic (or geometric) expansive ifevery vector eld in a suitable C1-neighborhood of Xis kinematic (or geometric)expansive.30 A. ARTIGUETheorem 7.5. EveryC1-robust kinematic expansive vector eld without singular-ities on a closed smooth manifold is geometric expansive.Proof. ConsiderXaC1-robust kinematic expansive vector eld. Let us start prov-ing that periodic orbits of Xare hyperbolic. In Proposition 1 of [18] it is proved(with standard perturbation techniques) that if a periodic orbit is not hyperbolicthen there is a C1-close vector eld Ywith an invariant annulus Alled with pe-riodic orbits of Y. This gives a contradiction with geometric expansiveness, but inour case we have to give more arguments. Consider a new perturbation Zsuch thatAisZ-invariant but with at least one non-periodic orbit. This easily contradictsProposition 4.8.Therefore, we have proved that every periodic orbit of every vector eld in asuitable neighborhood of Xis hyperbolic. A vector eld with this property isusually called"
0,Kinematic Expansive flows,http://arxiv.org/pdf/1404.0599v1,Alfonso Artigue,Arxiv,40,"as star 
ow . In [9] it is proved (see Theorem A) that non-singularstar 
ows satisfy Axiom A, i.e., periodic orbits are dense in ( X) and (X) ishyperbolic.Now we prove the quasi-transversality condition, that is:(7) TxWs(x)\TxWu(x) =f0xgfor allx2M, whereWs(x) is the stable manifold and Wu(x) is the unstablemanifold of xdened as usual. For x2(X) the quasi-transversality conditionholds because ( X) is hyperbolic. Consider x =2(X) and, arguing by contradic-tion, assume that (7) does not hold. With a C1-perturbation YofXwe can alsoassume that xis in the stable set of a periodic orbit 
1and also in the unstableset of a periodic orbit 
2. With another perturbation Zwe can suppose that theintersection of the stable manifold of 
1with the unstable manifold of 
2and alocal cross section through xcontains an arc lcontainingx. Now it is easy to arriveto a contradiction using the arguments in the proof of Proposition 4.8.SinceXsatises Axiom A and the quasi-transversality condition, we can applythe results of [18] to conclude that Xis in fact robust geometric expansive. References[1] D. V. Anosov, Geodesic Flows on Closed Riemann Manifolds with Negative Curvature , Pro-ceedings of the Steklov Institute of Mathematics 90(1969).[2] A. Artigue, Expansive Flows of Surfaces , Discrete and Continuous Dynamical Systems 33(2013), 505{525.[3] ,Positive Expansive Flows , Topology and its Applications 165(2014), 121{132.[4] A. Avila and A. Kocsard, Cohomological Equations and Invariant Distributions for MinimalCircle Dieomorphisms , Duke Mathematical Journal 158(2011), no. 3, 501{536.[5] G. L. Baker and J. A. Blackburn, The Pendulum: a case study in physics , Oxford UniversityPress, 2005.[6] R. Bowen and P."
0,Kinematic Expansive flows,http://arxiv.org/pdf/1404.0599v1,Alfonso Artigue,Arxiv,41,"Walters, Expansive One-Parameter Flows , Journal of Dierential Equations12(1972), 180{193.[7] M. Cerminara and J. Lewowicz, Some open problems concerning expansive systems , Rend.Istit. Mat. Univ. Trieste 42(2010), 129{141.[8] A. DeStefano and G. R. Hall, An Example of a Universally Observable Flow on the Torus ,Siam J. Control Optim. 36(1998), no. 4, 1207{1224.[9] S. Gan and L. Wen, Nonsingular star 
ows satisfy Axiom A and the no-cycle condition ,Invent. math. 164(2006), 279{315.[10] A. A. Gura, Separating dieomorphisms of the torus , Mat. Zametki 18(1975), 41{49.[11] ,Horocycle 
ow on a surface of negative curvature is separating , Mat. Zametki 36(1984), 279{284.KINEMATIC EXPANSIVE FLOWS 31[12] C. Gutierrez, Smoothing continuous 
ows on two-manifolds and recurrences , Ergod. Th &Dynam. Sys. 6(1986), 17{14.[13] P. Hartman, Ordinary Dierential Equations , John Wiley & Sons Inc., New York, 1964.[14] A. Katok and B. Hasselblatt, Introduction to the Modern Theory of Dynamical Systems ,Cambridge University Press, 1995.[15] H. B. Keynes and M. Sears, F-expansive transformation group , General topology and itsapplications (1979), 67{85.[16] ,Real-expansive 
ows and topological dimension , Ergod. Th & Dynam. Sys. 1(1981),179{195.[17] M. Komuro, Expansive properties of Lorenz attractors , The Theory of dynamical systemsand its applications to nonlinear problems (1984), 4{26.[18] K. Moriyasu, K. Sakai, and W. Sun, C1-stably expansive 
ows , Journal of Dierential Equa-tions 213(2005), 352{367.[19] M. Paternain, Expansive Flows and the Fundamental Group , Bol. Soc. Bras. Mat. 24(1993),no. 2, 179{199.[20] M. M. Peixoto, Structural stability on two-dimensional manifolds , Topology 1(1962), 101{120.[21] M. E. Rudin, A Topological Characterization of Sets of Real Numbers , Pacic Journal"
0,Kinematic Expansive flows,http://arxiv.org/pdf/1404.0599v1,Alfonso Artigue,Arxiv,42,"ofMathematics 7(1957), no. 2, 1185{1186.[22] H. Whitney, Regular Family of Curves , Annals of Mathematics 34(1933), no. 2, 244{270.E-mail address :artigue@unorte.edu.uyDMEL, Regional Norte, Universidad de la Rep ublica, Gral. Rivera 1350, Salto,Uruguay."
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,abstract,"The understanding and prediction of large wildland fire events around the
world is a growing interdisciplinary research area advanced rapidly by
development and use of computational models. Recent models bidirectionally
couple computational fluid dynamics models including weather prediction models
with modules containing algorithms representing fire spread and heat release,
simulating fire-atmosphere interactions across scales spanning three orders of
magnitude. Integrated with weather data and airborne and satellite remote
sensing data on wildland fuels and active fire detection, modern coupled
weather-fire modeling systems are being used to solve current science problems.
Compared to legacy tools, these dynamic computational modeling systems increase
cost and complexity but have produced breakthrough insights notably into the
mechanisms underlying extreme wildfire events such as fine-scale extreme winds
associated with interruptions of the electricity grid and have been configured
to forecast a fire's growth, expanding our ability to anticipate how they will
unfold. We synthesize case studies of recent extreme events, expanding
applications, and the challenges and limitations in our remote sensing systems,
fire prediction tools, and meteorological models that add to wildfires' mystery
and apparent unpredictability."
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,1," 1 Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety  Janice L. Coena,b   W. Schroederc  S Conwayd L Tarnaye    a National Center for Atmospheric Research, Boulder, Colorado b Corresponding author. janicec@ucar.edu c NOAA/NESDIS/OSPO/SPSD, College Park, MD  d Conway Conservation Group, Incline Village, NV e USDA Forest Service, Region 5 Remote Sensing Laboratory, McClellan, CA     ACCEPTED   Journal of Computational Science Formal publication location: https://doi.org/10.1016/j.jocs.2020.101152    2 Abstract   The understanding and prediction of large wildland fire events around the world is a growing interdisciplinary research area advanced rapidly by development and use of computational models. Recent models bidirectionally couple computational fluid dynamics models including weather prediction models with modules containing algorithms representing fire spread and heat release, simulating fire-atmosphere interactions across scales spanning three orders of magnitude. Integrated with weather data and airborne and satellite remote sensing data on wildland fuels and active fire detection, modern coupled weather-fire modeling systems are being used to solve current science problems. Compared to legacy tools, these dynamic computational modeling systems increase cost and complexity but have produced breakthrough insights notably into the mechanisms underlying extreme wildfire events such as fine-scale extreme winds associated with interruptions of the electricity grid and have been configured to forecast a fire's growth, expanding our ability to anticipate how they will unfold. We synthesize case studies of recent extreme events, expanding applications, and the challenges"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,2,"and limitations in our remote sensing systems, fire prediction tools, and meteorological models that add to wildfires' mystery and apparent unpredictability.   Keywords: fire model; windstorm; numerical weather prediction; coupled atmosphere fire model; megafire   1. Introduction   3  Wildfire occurrence is punctuated by extreme events - only 3-5% exceed 100 ha in size [1] - yet the largest 1% of fires account for 80-96% of area burned [2,3].  In particular, communities around the world are at risk from large, severe wildfires that threaten people directly and create life-threatening impacts on air quality, water availability and quality, and soil integrity. A new term megafire [4] was coined following the devastating 2000 U.S. wildfire season  to reflect a perception that some wildfires in the U.S., and perhaps worldwide, were reaching new levels in either size, impact on society, or in severity at least in part due to a century of aggressive fire suppression. Indeed, the number of large fires has been increasing in western states[5]. Statistical analyses over broad regions indicate relationships between regional acres burned and conditions intuitively favorable for fire [5,6]. These perceptions have led to widespread attribution of large fires in total and -- more speculatively -- individual fires to climate change and fuel accumulation.   Meanwhile, physically based, mechanistic studies investigating the dynamics producing large, intense fires, confirming such speculations, have been lacking.  Much progress has been made in the broad, interdisciplinary research area of wildland fire science since the 2000 wildfires, particularly in the"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,3,"ecological precursors to and impacts of wildfires on living systems, though fewer resources have been allocated to study the physics of fire itself. That fire behavior research has been concentrated on a sequence of instrumented small, low intensity prescribed fire field experiments the results of which have had limited applicability to large, high intensity events. Two-dimensional fire models that are based on kinematic relationships between fire behavior and environmental parameters are still broadly used for research, operations, and planning. Though these simpler tools have had wide use and utility in modeling fire spread in simple conditions, often through ad hoc calibration of inputs to obtain observed growth rates,  4 they have been unable to represent complex mountain airflows, transient phenomena, and wildfire events that evolve through dynamic fire-atmosphere interactions - characteristics of the most destructive, highest impact events.  More specifically, the most extreme events frequently lie at an end of a spectrum. At one end, fire growth is driven by strong ambient winds, characterized by practitioners as a ""wind-driven"" event, while at the other end of the spectrum where ambient winds are generally weak, fire growth amplifies due to an internal feedback loop in which winds sometimes ten times stronger than ambient are generated by the heat released by the fire itself, commonly referred to as a ""plume-driven"" event. In such events, media commonly quote fire managers who describe fire behavior as no longer being simple or intuitive but beyond what simple operational models can predict.  Meanwhile, forests themselves are being shaped by"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,4,"drought, human settlement, silviculture, previous fires, blowdowns, and other disturbances. Fires in this environment are forged by intricate mountain winds, including winds amplified by the fire itself.  Thus, the complex fire environment, particularly in forested mountainous areas, exceeds current understanding and operational tools, making fires appear unpredictable, increasing uncertainty, and inhibiting the use of prescribed fires that might mitigate the hazard but carry their own uncertainties and risks.  Scientific advances such as coupled numerical weather prediction-wildland fire computational models that capture fire-atmosphere interactions and remote sensing of fires and fuels including quantitative measurements of vegetation structure are transforming fire science. These coupled models have led to better understanding of fire events and phenomena, have reproduced key features during the unfolding of large fire events (e.g., [7]), begun painting a more nuanced picture of how fire environment factors such as fuel amount and condition affect  5 fire behavior (e.g., [8]), and, integrated with satellite active fire detection data, serve as a paradigm for next-generation fire growth forecasting systems (e.g., [9]). Coupled model simulations are broaching operational forecast use but introduce their own uncertainties associated with numerical weather prediction, namely, the decrease in their skill with the length of predicted time, limits to predictability that are particularly severe at finer scales, and ambiguities in the interpretation of fire detection and weather data that might be used to assess simulation fidelity.  Here, we synthesize research using computational models that showed how complex atmospheric flows interact with wildland fire behavior and how recent case studies of"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,5,"large wildfires (discussed fires are listed in Table 1) have improved understanding of transient, hazardous fire behavior and illuminated some under-recognized, difficult to understand weather-fire behavior combinations that are not well represented by current two-dimensional, kinematic models. Examples of these factors include the impact of gust fronts and shifting winds on fire behavior, fire-induced winds, large fire whirls, transient plume behavior, coastal airflows, and complex topographic airflow effects. In addition, we discuss challenges and limitations in our computational models, remote sensing systems, and underlying meteorological models that add to wildfires' mystery and apparent unpredictability. As presented, Section 2 describes the models used in wildland fire simulations, including the considerations associated with developing and applying models that shift land management from widely used laptop-based empirical projections to high performance computing-based expert systems. It also describes the expanding pool of fire detection and mapping data available to initiate and evaluate simulations and surface weather station networks tasked with revealing complex mountain airflows. Section 3 describes application of the new generation of models to scientific investigations of the mechanisms  6 driving extreme fires, practical uses in fire management and mitigation, and distilling knowledge about complex, transient fire phenomena to improve wildland firefighter safety. Differences in the predictions from what should be similar systems are noted. Section 4 draws together the knowledge, technical, and safety advances brought forth by the infusion of computational modeling into an area traditionally relying on empirical learning and calls out areas needing further advancement.  2. Tools and Methods   As the complexities"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,6,"of wildfire behavior became more recognized, fire modeling tools evolved from simple algorithms to computational models.  This section discusses new modeling tools, data sources that may be used to initialize and assess them, and the constraints and limits that accompany these more complex models.  2.1  Wildland fire modeling  Large wildland fires are dynamic, complex phenomena. They encounter a wide range of fuels, terrain, and weather - often during one event - and produce extreme behaviors such as fire whirls, blow-ups, 100-m long bursts of flame shooting ahead of the fire line, fire winds that are ten times stronger than ambient wind speeds, deep pyrocumulus clouds, and firestorms  all resulting from the interactions between a fire and its environment. Despite emergency alert systems and ever improving weather forecasts, communities may be tragically unprepared for complex and explosive fire behavior, for example the 2018 Carr fire firenado, which burned into  7 Redding, CA, and produced 230 km h-1 (143 mph) winds. Indeed, wildfires are often described as unpredictable because human intelligence and current generation fire prediction models cannot integrate all the interacting atmospheric dynamics to anticipate when weather will combine with topography and fuels to dramatically amplify fire behavior.  Current fire modeling tools used in operations [10,11,12] are kinematic, i.e. they relate fire motions to environmental factors without considering the forces that cause the motion and do not model transient behavior and phenomena. Using weather station data, diagnostic wind tools, or gridded weather forecast output, and ad hoc calibration of inputs"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,7,"(e.g. [13]) that conceal model limitations to match observed growth rates, these tools have provided estimates of fire growth rate and direction in some simple conditions. The underlying semi-empirical formulae are algebraic relations that express the flaming front rate of spread as the theoretically based rate of spread in zero wind conditions on flat ground, adjusted by empirical factors determined from laboratory and field experiments dependent on the wind speed at midflame height and terrain slope. These relations have been criticized for assumptions regarding their representation of combustion and inadequacies when tested against real fires using nearby winds. However, the more coupled sophisticated models described in 2.1.1 and 2.1.2 that use these semi-empirical relationships as parameterizations at large scales in dynamic models have shown they do capture key sensitivities - how fire rate of spread responds to environmental factors of fuel, wind, and slope - and can represent fire behavior, phenomena, and event evolution well when the temporal and spatial variability of wind including fire-induced winds from the fire are calculated accurately at microscales (100s of meters). This can be scientifically and computationally challenging, but is within the grasp of some computational modeling systems.  8  2.1.1 Computational aspects of coupled atmosphere-fire modeling  A newer generation of models couple a fire behavior or combustion physics module with a three-dimensional computational fluid dynamics (CFD) model.  These range from coupled systems designed for small scales (grid spacing 1 m or less) (e.g., FIRETEC [14] and WFDS [15]), where the CFD model represents airflow in a"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,8,"small domain (~ 1 km3) and employs detailed parameterization of combustion of wildland fuels to systems designed for large-scale fires. The latter (CAWFE [16,17], WRF-based systems such as WRF-Fire [18] and derivatives, and the Unified Model [19]) are based on Numerical Weather Prediction (NWP) CFD models, include additional variables and processes representing phase changes, large-scale weather patterns, and grid refinement over nested domains potentially spanning the globe and parameterize fire processes, which occur at scales much finer than the resolution typically used to model weather(thousands to tens of thousands of meters grid spacing). These NWP-based coupled weather-fire models do not represent combustion details but instead see the fire as a spatially and temporally varying heat and moisture source, an approach that results (e.g. [9]) have shown  can sufficiently capture fire event dynamics using one to a few hundred meters grid spacing by capturing convective-scale winds induced by topography and the fire itself.  Each type is best suited for different types of fire modeling problems [20]. The sets of equations composing each system consist of fundamental rules governing the physics of fluids - the second law of thermodynamics, the ideal gas law, a statement of mass conversation, and equations describing the rate of change of momentum and scalars including mass concentrations of atmospheric water phases [21]. Consequently, this coupling achieved through computational  9 models - as the heat and water vapor released by the fire create a buoyant updraft over the air, drawing air in at its base to replace air rising in the"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,9,"column and altering the winds directing the fire - allows dynamic feedbacks between the fire and the fluid medium in which it occurs, creating fire phenomena such as firenadoes, allows effects from one environmental factor to modulate or amplify another, and creates the observed upscaling as individual fire plumes grow into towering pyrocumulonimbus storms penetrating the stratosphere. Accompanying side effects include more complexity, the requirement for computational weather model knowledge, greater computational resources, and the decrease in skill with time and limits to predictability that accompany NWP models. The last issue is an important constraint on coupled weather-fire simulations because the rapid error growth associated with the required one to a few hundred meters grid spacing limits simulations to one to two days, or less in meteorological or fire conditions where uncertainty increases rapidly [20]. Key to the computational solution for fire growth in a coupled system is the underlying NWP model.  Numerical weather prediction models are often designed for simulation of specific scales of atmospheric motion, from coarse synoptic scales, through mesoscale simulations (with the finest horizontal grid spacing of 2-20 km), convective scales (hundreds of meter - a few kilometers grid spacing), and even finer turbulence scales. NWP models have been used for decades to simulate weather phenomena that are also linked to critical wildland fire behavior - atmospheric convection, cloud production, outflows, gust fronts, and microbursts, mountain circulations, and downslope windstorms. Though NWP models may solve the same set of equations, different approximations, solution methods, and discretization can produce solutions with different"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,10,"properties, with impacts on simulations of fire behavior (discussed in [20]). For example, the WRF model produces an atmospheric energy spectrum that adheres closely to the  10 expected natural spectra across synoptic and mesoscales [22], but components included to reduce numerical divergence severely dissipate fine-scale motions and smooth fine-scale gradients. Studies have shown this has led to underestimates in peak wind extrema in wind-driven fire events [23], smoothed gradients across interfaces precluding WRF from producing gravity wave overturning (discussed in Coen 2018) - a primary mechanism for producing strong downslope winds driving fire events such as the 2012 High Park Fire [24] and shear instabilities [25], and smoothing gradients underlying simulation of the full development of fire phenomena such as fire whirls [20,26].   2.1.2 CAWFE  The CAWFE modeling system (derived from Coupled Atmosphere-Wildland Fire Environment) combines a numerical weather prediction model with a module describing fire behavior and fuel consumption. The weather and fire components are coupled so that fluxes of heat and water vapor from the fire alter the state of the atmosphere, notably producing fire winds, and the evolving atmospheric state affects fire behavior. CAWFE is built upon the three-dimensional time-dependent meteorological Clark-Hall model [27,28], the solution methods and options of which were designed to excel at very fine scales (~100 m grid spacing) in extremely complex terrain. Vertically stretched terrain-following coordinates allow detailed simulation of airflow at horizontal resolutions of tens of kilometers while telescoping in to focus at hundreds of meters in the area of a fire. The"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,11,"outer of several interactive, nested modeling domains are initialized from and boundary conditions are updated with gridded atmospheric analyses or large-scale model forecasts.   11             CAWFEs fire module [16,17] contains semi-empirical algorithms that parameterize subgrid-scale fire processes. One algorithm predicts how fast the flaming front of a surface fire will spread in wildland fuel complexes [29], as a function of terrain, fuel properties and moisture state, and wind, which may be altered by the fire. The limits to direct use of Rothermels semi-empirical relationship [29] for fire spread are well known but when used with fire-induced winds - the importance of which was not recognized until the 1990s -- it has proven very successful, likely because the response to increases in wind speed - the dominant factor - and slope are based on empirically derived relationships. Additional algorithms calculate how rapidly fuel complexes behind the flaming front are consumed depending on their size composition [30], whether the surface fire is intense enough to ignite and transition to the canopy, if present, and how fast the subsequent crown fire would spread [31]. As fuel is consumed by the surface and crown fires, sensible and latent heat is released as well as smoke particulates (or other chemical species) via an emission factor. A radiation treatment distributes sensible and latent heat fluxes and particulates from the fire into the lowest atmospheric grid volumes.    CAWFE has been used to simulate fire spread and phenomena"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,12,"from prescribed to landscape-scale wildfires. Its reproduction of fire behavior and expansion was evaluated in over three dozen large wildfire events. As a coupled computational modeling system, it provides a physically-based, internally consistent link between fuels, weather, terrain, and the fire behavior, intensity, and effects that result. For example, spatial maps of simulated heat flux were used to investigate if remotely sensed fuel properties could improve predictions of burn severity during studies of the King Fire [8,32]. Simulations have reproduced transient fire phenomena such as horizontal roll vortices (HRVs), splitting or merging of the fire line, fire whirls, rotating  12 convective columns, multiple convective plumes along a fire line, sudden changes in fire direction, pyrocumuli, and blowups.    CAWFE simulations ingest data on terrain elevation, gridded weather, and fuel characteristics/properties, along with the fuel state, and fire location or extent. Gridded weather data is used as initial conditions and lateral boundary conditions for the outermost of several interactive, nested CAWFE modeling domains. NOAA provides regular three-dimensional model state data; this can be from either gridded atmospheric analyses for past events or large-scale forecasts for predicting the future.  Fuel data describes surface fuels, categorized into stylized fuel models according to a fire behavior fuel classification schemes (e.g., the Anderson (1982) 13 [33] or Scott and Burgan (2005) [34] 40 category systems) with which are associated typical properties for each category or custom data from the user. Additional fuel information describes the tree crowns such as canopy bulk density, base, and height, and ground"
0,"Computational modeling of extreme wildland fire events: a synthesis of scientific understanding with applications to forecasting, land management, and firefighter safety",http://arxiv.org/pdf/2007.01439v1,"J. L. Coen, W. Schroeder, S. Conway, L. Tarnay",Arxiv,13,"fuels such as duff.  Fuel mapping data for most systems is now available wall-to-wall across the U.S. but still have some issues such as classifications may be unevenly validated. The data contains errors in type and amount but these are unquantified. Dead fuel moisture is taken from reports, from RAWS data, the National Fuel Moisture Database (NFMD), or diagnosed or predicted within CAWFE from atmospheric conditions. Live fuel moisture is obtained from incident or accident reports and NFMD.  2.2   Fire detection and mapping   Wildfire modeling research and decision support rests on information about fire occurrence, their extent, intensity, growth, and effects on the air, landscape, and ecosystems.  13 Information for input into modeling systems and validation is currently served by a disparate collection of observations from remote sensing systems with a wide range of revisit frequencies and resolutions. Fire occurrence and spatial mapping is derived from a pool of satellite and airborne sources, some (like satellite data) encompassing the globe and others performed on demand such as collection of scientific research datasets or NIROPs -- night-time observations performed on the highest priority wildfire incidents -- or research flights in support of scientific investigations. These sensors have tradeoffs between spatial and temporal characteristics, ranging from geostationary observations with updates every few minutes but low spatial resolution to very high spatial resolution sensors that return infrequently.  Multi-decadal records and products have been derived from moderate resolution sensors since the 1970s. For example, the MODIS active fire product [35] detects fire"
